Subject,Fluency_Item,Switch_Value,Switch_Method
1,parrot,0,delta_rise=0.25_fall=1.0
1,hamster,1,delta_rise=0.25_fall=1.0
1,gerbil,0,delta_rise=0.25_fall=1.0
1,goose,1,delta_rise=0.25_fall=1.0
1,giraffe,0,delta_rise=0.25_fall=1.0
1,zebra,0,delta_rise=0.25_fall=1.0
1,elephant,0,delta_rise=0.25_fall=1.0
1,lion,0,delta_rise=0.25_fall=1.0
1,hippo,0,delta_rise=0.25_fall=1.0
1,ostrich,0,delta_rise=0.25_fall=1.0
1,rhinoceros,0,delta_rise=0.25_fall=1.0
1,tiger,1,delta_rise=0.25_fall=1.0
1,cougar,1,delta_rise=0.25_fall=1.0
1,puma,0,delta_rise=0.25_fall=1.0
1,leopard,0,delta_rise=0.25_fall=1.0
1,horse,1,delta_rise=0.25_fall=1.0
1,squirrel,1,delta_rise=0.25_fall=1.0
1,rabbit,0,delta_rise=0.25_fall=1.0
1,chipmunk,0,delta_rise=0.25_fall=1.0
1,fish,1,delta_rise=0.25_fall=1.0
1,shark,0,delta_rise=0.25_fall=1.0
1,dolphin,1,delta_rise=0.25_fall=1.0
1,whale,0,delta_rise=0.25_fall=1.0
1,anemone,1,delta_rise=0.25_fall=1.0
1,cat,2,delta_rise=0.5_fall=0.0
1,dog,0,delta_rise=0.5_fall=0.0
1,bird,1,delta_rise=0.5_fall=0.0
1,parrot,0,delta_rise=0.5_fall=0.0
1,hamster,1,delta_rise=0.5_fall=0.0
1,gerbil,0,delta_rise=0.5_fall=0.0
1,goose,1,delta_rise=0.5_fall=0.0
1,giraffe,0,delta_rise=0.5_fall=0.0
1,zebra,0,delta_rise=0.5_fall=0.0
1,elephant,1,delta_rise=0.5_fall=0.0
1,lion,0,delta_rise=0.5_fall=0.0
1,hippo,1,delta_rise=0.5_fall=0.0
1,ostrich,1,delta_rise=0.5_fall=0.0
1,rhinoceros,0,delta_rise=0.5_fall=0.0
1,tiger,1,delta_rise=0.5_fall=0.0
1,cougar,1,delta_rise=0.5_fall=0.0
1,puma,0,delta_rise=0.5_fall=0.0
1,leopard,1,delta_rise=0.5_fall=0.0
1,horse,1,delta_rise=0.5_fall=0.0
1,squirrel,1,delta_rise=0.5_fall=0.0
1,rabbit,0,delta_rise=0.5_fall=0.0
1,chipmunk,1,delta_rise=0.5_fall=0.0
1,fish,1,delta_rise=0.5_fall=0.0
1,shark,0,delta_rise=0.5_fall=0.0
1,dolphin,1,delta_rise=0.5_fall=0.0
1,whale,1,delta_rise=0.5_fall=0.0
1,anemone,1,delta_rise=0.5_fall=0.0
1,cat,2,delta_rise=0.5_fall=0.25
1,dog,0,delta_rise=0.5_fall=0.25
1,bird,1,delta_rise=0.5_fall=0.25
1,parrot,0,delta_rise=0.5_fall=0.25
1,hamster,1,delta_rise=0.5_fall=0.25
1,gerbil,0,delta_rise=0.5_fall=0.25
1,goose,1,delta_rise=0.5_fall=0.25
1,giraffe,0,delta_rise=0.5_fall=0.25
1,zebra,0,delta_rise=0.5_fall=0.25
1,elephant,1,delta_rise=0.5_fall=0.25
1,lion,0,delta_rise=0.5_fall=0.25
1,hippo,1,delta_rise=0.5_fall=0.25
1,ostrich,1,delta_rise=0.5_fall=0.25
1,rhinoceros,0,delta_rise=0.5_fall=0.25
1,tiger,1,delta_rise=0.5_fall=0.25
1,cougar,1,delta_rise=0.5_fall=0.25
1,puma,0,delta_rise=0.5_fall=0.25
1,leopard,0,delta_rise=0.5_fall=0.25
1,horse,1,delta_rise=0.5_fall=0.25
1,squirrel,1,delta_rise=0.5_fall=0.25
1,rabbit,0,delta_rise=0.5_fall=0.25
1,chipmunk,1,delta_rise=0.5_fall=0.25
1,fish,1,delta_rise=0.5_fall=0.25
1,shark,0,delta_rise=0.5_fall=0.25
1,dolphin,1,delta_rise=0.5_fall=0.25
1,whale,1,delta_rise=0.5_fall=0.25
1,anemone,1,delta_rise=0.5_fall=0.25
1,cat,2,delta_rise=0.5_fall=0.5
1,dog,0,delta_rise=0.5_fall=0.5
1,bird,1,delta_rise=0.5_fall=0.5
1,parrot,0,delta_rise=0.5_fall=0.5
1,hamster,1,delta_rise=0.5_fall=0.5
1,gerbil,0,delta_rise=0.5_fall=0.5
1,goose,1,delta_rise=0.5_fall=0.5
1,giraffe,0,delta_rise=0.5_fall=0.5
1,zebra,0,delta_rise=0.5_fall=0.5
1,elephant,0,delta_rise=0.5_fall=0.5
1,lion,0,delta_rise=0.5_fall=0.5
1,hippo,1,delta_rise=0.5_fall=0.5
1,ostrich,1,delta_rise=0.5_fall=0.5
1,rhinoceros,0,delta_rise=0.5_fall=0.5
1,tiger,1,delta_rise=0.5_fall=0.5
1,cougar,1,delta_rise=0.5_fall=0.5
1,puma,0,delta_rise=0.5_fall=0.5
1,leopard,0,delta_rise=0.5_fall=0.5
1,horse,1,delta_rise=0.5_fall=0.5
1,squirrel,1,delta_rise=0.5_fall=0.5
1,rabbit,0,delta_rise=0.5_fall=0.5
1,chipmunk,0,delta_rise=0.5_fall=0.5
1,fish,1,delta_rise=0.5_fall=0.5
1,shark,0,delta_rise=0.5_fall=0.5
1,dolphin,1,delta_rise=0.5_fall=0.5
1,whale,1,delta_rise=0.5_fall=0.5
1,anemone,1,delta_rise=0.5_fall=0.5
1,cat,2,delta_rise=0.5_fall=0.75
1,dog,0,delta_rise=0.5_fall=0.75
1,bird,1,delta_rise=0.5_fall=0.75
1,parrot,0,delta_rise=0.5_fall=0.75
1,hamster,1,delta_rise=0.5_fall=0.75
1,gerbil,0,delta_rise=0.5_fall=0.75
1,goose,1,delta_rise=0.5_fall=0.75
1,giraffe,0,delta_rise=0.5_fall=0.75
1,zebra,0,delta_rise=0.5_fall=0.75
1,elephant,0,delta_rise=0.5_fall=0.75
1,lion,0,delta_rise=0.5_fall=0.75
1,hippo,1,delta_rise=0.5_fall=0.75
1,ostrich,1,delta_rise=0.5_fall=0.75
1,rhinoceros,0,delta_rise=0.5_fall=0.75
1,tiger,1,delta_rise=0.5_fall=0.75
1,cougar,1,delta_rise=0.5_fall=0.75
1,puma,0,delta_rise=0.5_fall=0.75
1,leopard,0,delta_rise=0.5_fall=0.75
1,horse,1,delta_rise=0.5_fall=0.75
1,squirrel,1,delta_rise=0.5_fall=0.75
1,rabbit,0,delta_rise=0.5_fall=0.75
1,chipmunk,0,delta_rise=0.5_fall=0.75
1,fish,1,delta_rise=0.5_fall=0.75
1,shark,0,delta_rise=0.5_fall=0.75
1,dolphin,1,delta_rise=0.5_fall=0.75
1,whale,1,delta_rise=0.5_fall=0.75
1,anemone,1,delta_rise=0.5_fall=0.75
1,cat,2,delta_rise=0.5_fall=1.0
1,dog,0,delta_rise=0.5_fall=1.0
1,bird,1,delta_rise=0.5_fall=1.0
1,parrot,0,delta_rise=0.5_fall=1.0
1,hamster,1,delta_rise=0.5_fall=1.0
1,gerbil,0,delta_rise=0.5_fall=1.0
1,goose,1,delta_rise=0.5_fall=1.0
1,giraffe,0,delta_rise=0.5_fall=1.0
1,zebra,0,delta_rise=0.5_fall=1.0
1,elephant,0,delta_rise=0.5_fall=1.0
1,lion,0,delta_rise=0.5_fall=1.0
1,hippo,0,delta_rise=0.5_fall=1.0
1,ostrich,0,delta_rise=0.5_fall=1.0
1,rhinoceros,0,delta_rise=0.5_fall=1.0
1,tiger,1,delta_rise=0.5_fall=1.0
1,cougar,1,delta_rise=0.5_fall=1.0
1,puma,0,delta_rise=0.5_fall=1.0
1,leopard,0,delta_rise=0.5_fall=1.0
1,horse,1,delta_rise=0.5_fall=1.0
1,squirrel,1,delta_rise=0.5_fall=1.0
1,rabbit,0,delta_rise=0.5_fall=1.0
1,chipmunk,0,delta_rise=0.5_fall=1.0
1,fish,1,delta_rise=0.5_fall=1.0
1,shark,0,delta_rise=0.5_fall=1.0
1,dolphin,1,delta_rise=0.5_fall=1.0
1,whale,1,delta_rise=0.5_fall=1.0
1,anemone,1,delta_rise=0.5_fall=1.0
1,cat,2,delta_rise=0.75_fall=0.0
1,dog,0,delta_rise=0.75_fall=0.0
1,bird,1,delta_rise=0.75_fall=0.0
1,parrot,0,delta_rise=0.75_fall=0.0
1,hamster,1,delta_rise=0.75_fall=0.0
1,gerbil,0,delta_rise=0.75_fall=0.0
1,goose,1,delta_rise=0.75_fall=0.0
1,giraffe,0,delta_rise=0.75_fall=0.0
1,zebra,0,delta_rise=0.75_fall=0.0
1,elephant,1,delta_rise=0.75_fall=0.0
1,lion,0,delta_rise=0.75_fall=0.0
1,hippo,1,delta_rise=0.75_fall=0.0
1,ostrich,1,delta_rise=0.75_fall=0.0
1,rhinoceros,0,delta_rise=0.75_fall=0.0
1,tiger,1,delta_rise=0.75_fall=0.0
1,cougar,1,delta_rise=0.75_fall=0.0
1,puma,0,delta_rise=0.75_fall=0.0
1,leopard,1,delta_rise=0.75_fall=0.0
1,horse,1,delta_rise=0.75_fall=0.0
1,squirrel,1,delta_rise=0.75_fall=0.0
1,rabbit,0,delta_rise=0.75_fall=0.0
1,chipmunk,1,delta_rise=0.75_fall=0.0
1,fish,1,delta_rise=0.75_fall=0.0
1,shark,0,delta_rise=0.75_fall=0.0
1,dolphin,1,delta_rise=0.75_fall=0.0
1,whale,1,delta_rise=0.75_fall=0.0
1,anemone,1,delta_rise=0.75_fall=0.0
1,cat,2,delta_rise=0.75_fall=0.25
1,dog,0,delta_rise=0.75_fall=0.25
1,bird,1,delta_rise=0.75_fall=0.25
1,parrot,0,delta_rise=0.75_fall=0.25
1,hamster,1,delta_rise=0.75_fall=0.25
1,gerbil,0,delta_rise=0.75_fall=0.25
1,goose,1,delta_rise=0.75_fall=0.25
1,giraffe,0,delta_rise=0.75_fall=0.25
1,zebra,0,delta_rise=0.75_fall=0.25
1,elephant,1,delta_rise=0.75_fall=0.25
1,lion,0,delta_rise=0.75_fall=0.25
1,hippo,1,delta_rise=0.75_fall=0.25
1,ostrich,1,delta_rise=0.75_fall=0.25
1,rhinoceros,0,delta_rise=0.75_fall=0.25
1,tiger,1,delta_rise=0.75_fall=0.25
1,cougar,1,delta_rise=0.75_fall=0.25
1,puma,0,delta_rise=0.75_fall=0.25
1,leopard,0,delta_rise=0.75_fall=0.25
1,horse,1,delta_rise=0.75_fall=0.25
1,squirrel,1,delta_rise=0.75_fall=0.25
1,rabbit,0,delta_rise=0.75_fall=0.25
1,chipmunk,1,delta_rise=0.75_fall=0.25
1,fish,1,delta_rise=0.75_fall=0.25
1,shark,0,delta_rise=0.75_fall=0.25
1,dolphin,1,delta_rise=0.75_fall=0.25
1,whale,1,delta_rise=0.75_fall=0.25
1,anemone,1,delta_rise=0.75_fall=0.25
1,cat,2,delta_rise=0.75_fall=0.5
1,dog,0,delta_rise=0.75_fall=0.5
1,bird,1,delta_rise=0.75_fall=0.5
1,parrot,0,delta_rise=0.75_fall=0.5
1,hamster,1,delta_rise=0.75_fall=0.5
1,gerbil,0,delta_rise=0.75_fall=0.5
1,goose,1,delta_rise=0.75_fall=0.5
1,giraffe,0,delta_rise=0.75_fall=0.5
1,zebra,0,delta_rise=0.75_fall=0.5
1,elephant,0,delta_rise=0.75_fall=0.5
1,lion,0,delta_rise=0.75_fall=0.5
1,hippo,1,delta_rise=0.75_fall=0.5
1,ostrich,1,delta_rise=0.75_fall=0.5
1,rhinoceros,0,delta_rise=0.75_fall=0.5
1,tiger,1,delta_rise=0.75_fall=0.5
1,cougar,1,delta_rise=0.75_fall=0.5
1,puma,0,delta_rise=0.75_fall=0.5
1,leopard,0,delta_rise=0.75_fall=0.5
1,horse,1,delta_rise=0.75_fall=0.5
1,squirrel,1,delta_rise=0.75_fall=0.5
1,rabbit,0,delta_rise=0.75_fall=0.5
1,chipmunk,0,delta_rise=0.75_fall=0.5
1,fish,1,delta_rise=0.75_fall=0.5
1,shark,0,delta_rise=0.75_fall=0.5
1,dolphin,1,delta_rise=0.75_fall=0.5
1,whale,1,delta_rise=0.75_fall=0.5
1,anemone,1,delta_rise=0.75_fall=0.5
1,cat,2,delta_rise=0.75_fall=0.75
1,dog,0,delta_rise=0.75_fall=0.75
1,bird,1,delta_rise=0.75_fall=0.75
1,parrot,0,delta_rise=0.75_fall=0.75
1,hamster,1,delta_rise=0.75_fall=0.75
1,gerbil,0,delta_rise=0.75_fall=0.75
1,goose,1,delta_rise=0.75_fall=0.75
1,giraffe,0,delta_rise=0.75_fall=0.75
1,zebra,0,delta_rise=0.75_fall=0.75
1,elephant,0,delta_rise=0.75_fall=0.75
1,lion,0,delta_rise=0.75_fall=0.75
1,hippo,1,delta_rise=0.75_fall=0.75
1,ostrich,1,delta_rise=0.75_fall=0.75
1,rhinoceros,0,delta_rise=0.75_fall=0.75
1,tiger,1,delta_rise=0.75_fall=0.75
1,cougar,1,delta_rise=0.75_fall=0.75
1,puma,0,delta_rise=0.75_fall=0.75
1,leopard,0,delta_rise=0.75_fall=0.75
1,horse,1,delta_rise=0.75_fall=0.75
1,squirrel,1,delta_rise=0.75_fall=0.75
1,rabbit,0,delta_rise=0.75_fall=0.75
1,chipmunk,0,delta_rise=0.75_fall=0.75
1,fish,1,delta_rise=0.75_fall=0.75
1,shark,0,delta_rise=0.75_fall=0.75
1,dolphin,1,delta_rise=0.75_fall=0.75
1,whale,1,delta_rise=0.75_fall=0.75
1,anemone,1,delta_rise=0.75_fall=0.75
1,cat,2,delta_rise=0.75_fall=1.0
1,dog,0,delta_rise=0.75_fall=1.0
1,bird,1,delta_rise=0.75_fall=1.0
1,parrot,0,delta_rise=0.75_fall=1.0
1,hamster,1,delta_rise=0.75_fall=1.0
1,gerbil,0,delta_rise=0.75_fall=1.0
1,goose,1,delta_rise=0.75_fall=1.0
1,giraffe,0,delta_rise=0.75_fall=1.0
1,zebra,0,delta_rise=0.75_fall=1.0
1,elephant,0,delta_rise=0.75_fall=1.0
1,lion,0,delta_rise=0.75_fall=1.0
1,hippo,0,delta_rise=0.75_fall=1.0
1,ostrich,0,delta_rise=0.75_fall=1.0
1,rhinoceros,0,delta_rise=0.75_fall=1.0
1,tiger,1,delta_rise=0.75_fall=1.0
1,cougar,1,delta_rise=0.75_fall=1.0
1,puma,0,delta_rise=0.75_fall=1.0
1,leopard,0,delta_rise=0.75_fall=1.0
1,horse,1,delta_rise=0.75_fall=1.0
1,squirrel,1,delta_rise=0.75_fall=1.0
1,rabbit,0,delta_rise=0.75_fall=1.0
1,chipmunk,0,delta_rise=0.75_fall=1.0
1,fish,1,delta_rise=0.75_fall=1.0
1,shark,0,delta_rise=0.75_fall=1.0
1,dolphin,1,delta_rise=0.75_fall=1.0
1,whale,1,delta_rise=0.75_fall=1.0
1,anemone,1,delta_rise=0.75_fall=1.0
1,cat,2,delta_rise=1.0_fall=0.0
1,dog,0,delta_rise=1.0_fall=0.0
1,bird,1,delta_rise=1.0_fall=0.0
1,parrot,1,delta_rise=1.0_fall=0.0
1,hamster,1,delta_rise=1.0_fall=0.0
1,gerbil,0,delta_rise=1.0_fall=0.0
1,goose,1,delta_rise=1.0_fall=0.0
1,giraffe,0,delta_rise=1.0_fall=0.0
1,zebra,0,delta_rise=1.0_fall=0.0
1,elephant,1,delta_rise=1.0_fall=0.0
1,lion,1,delta_rise=1.0_fall=0.0
1,hippo,1,delta_rise=1.0_fall=0.0
1,ostrich,1,delta_rise=1.0_fall=0.0
1,rhinoceros,1,delta_rise=1.0_fall=0.0
1,tiger,1,delta_rise=1.0_fall=0.0
1,cougar,1,delta_rise=1.0_fall=0.0
1,puma,0,delta_rise=1.0_fall=0.0
1,leopard,1,delta_rise=1.0_fall=0.0
1,horse,1,delta_rise=1.0_fall=0.0
1,squirrel,1,delta_rise=1.0_fall=0.0
1,rabbit,0,delta_rise=1.0_fall=0.0
1,chipmunk,1,delta_rise=1.0_fall=0.0
1,fish,1,delta_rise=1.0_fall=0.0
1,shark,0,delta_rise=1.0_fall=0.0
1,dolphin,1,delta_rise=1.0_fall=0.0
1,whale,1,delta_rise=1.0_fall=0.0
1,anemone,1,delta_rise=1.0_fall=0.0
1,cat,2,delta_rise=1.0_fall=0.25
1,dog,0,delta_rise=1.0_fall=0.25
1,bird,1,delta_rise=1.0_fall=0.25
1,parrot,1,delta_rise=1.0_fall=0.25
1,hamster,1,delta_rise=1.0_fall=0.25
1,gerbil,0,delta_rise=1.0_fall=0.25
1,goose,1,delta_rise=1.0_fall=0.25
1,giraffe,0,delta_rise=1.0_fall=0.25
1,zebra,0,delta_rise=1.0_fall=0.25
1,elephant,1,delta_rise=1.0_fall=0.25
1,lion,1,delta_rise=1.0_fall=0.25
1,hippo,1,delta_rise=1.0_fall=0.25
1,ostrich,1,delta_rise=1.0_fall=0.25
1,rhinoceros,1,delta_rise=1.0_fall=0.25
1,tiger,1,delta_rise=1.0_fall=0.25
1,cougar,1,delta_rise=1.0_fall=0.25
1,puma,0,delta_rise=1.0_fall=0.25
1,leopard,0,delta_rise=1.0_fall=0.25
1,horse,1,delta_rise=1.0_fall=0.25
1,squirrel,1,delta_rise=1.0_fall=0.25
1,rabbit,0,delta_rise=1.0_fall=0.25
1,chipmunk,1,delta_rise=1.0_fall=0.25
1,fish,1,delta_rise=1.0_fall=0.25
1,shark,0,delta_rise=1.0_fall=0.25
1,dolphin,1,delta_rise=1.0_fall=0.25
1,whale,1,delta_rise=1.0_fall=0.25
1,anemone,1,delta_rise=1.0_fall=0.25
1,cat,2,delta_rise=1.0_fall=0.5
1,dog,0,delta_rise=1.0_fall=0.5
1,bird,1,delta_rise=1.0_fall=0.5
1,parrot,1,delta_rise=1.0_fall=0.5
1,hamster,1,delta_rise=1.0_fall=0.5
1,gerbil,0,delta_rise=1.0_fall=0.5
1,goose,1,delta_rise=1.0_fall=0.5
1,giraffe,0,delta_rise=1.0_fall=0.5
1,zebra,0,delta_rise=1.0_fall=0.5
1,elephant,0,delta_rise=1.0_fall=0.5
1,lion,0,delta_rise=1.0_fall=0.5
1,hippo,1,delta_rise=1.0_fall=0.5
1,ostrich,1,delta_rise=1.0_fall=0.5
1,rhinoceros,1,delta_rise=1.0_fall=0.5
1,tiger,1,delta_rise=1.0_fall=0.5
1,cougar,1,delta_rise=1.0_fall=0.5
1,puma,0,delta_rise=1.0_fall=0.5
1,leopard,0,delta_rise=1.0_fall=0.5
1,horse,1,delta_rise=1.0_fall=0.5
1,squirrel,1,delta_rise=1.0_fall=0.5
1,rabbit,0,delta_rise=1.0_fall=0.5
1,chipmunk,0,delta_rise=1.0_fall=0.5
1,fish,1,delta_rise=1.0_fall=0.5
1,shark,0,delta_rise=1.0_fall=0.5
1,dolphin,1,delta_rise=1.0_fall=0.5
1,whale,1,delta_rise=1.0_fall=0.5
1,anemone,1,delta_rise=1.0_fall=0.5
1,cat,2,delta_rise=1.0_fall=0.75
1,dog,0,delta_rise=1.0_fall=0.75
1,bird,1,delta_rise=1.0_fall=0.75
1,parrot,1,delta_rise=1.0_fall=0.75
1,hamster,1,delta_rise=1.0_fall=0.75
1,gerbil,0,delta_rise=1.0_fall=0.75
1,goose,1,delta_rise=1.0_fall=0.75
1,giraffe,0,delta_rise=1.0_fall=0.75
1,zebra,0,delta_rise=1.0_fall=0.75
1,elephant,0,delta_rise=1.0_fall=0.75
1,lion,0,delta_rise=1.0_fall=0.75
1,hippo,1,delta_rise=1.0_fall=0.75
1,ostrich,1,delta_rise=1.0_fall=0.75
1,rhinoceros,1,delta_rise=1.0_fall=0.75
1,tiger,1,delta_rise=1.0_fall=0.75
1,cougar,1,delta_rise=1.0_fall=0.75
1,puma,0,delta_rise=1.0_fall=0.75
1,leopard,0,delta_rise=1.0_fall=0.75
1,horse,1,delta_rise=1.0_fall=0.75
1,squirrel,1,delta_rise=1.0_fall=0.75
1,rabbit,0,delta_rise=1.0_fall=0.75
1,chipmunk,0,delta_rise=1.0_fall=0.75
1,fish,1,delta_rise=1.0_fall=0.75
1,shark,0,delta_rise=1.0_fall=0.75
1,dolphin,1,delta_rise=1.0_fall=0.75
1,whale,1,delta_rise=1.0_fall=0.75
1,anemone,1,delta_rise=1.0_fall=0.75
1,cat,2,delta_rise=1.0_fall=1.0
1,dog,0,delta_rise=1.0_fall=1.0
1,bird,1,delta_rise=1.0_fall=1.0
1,parrot,1,delta_rise=1.0_fall=1.0
1,hamster,1,delta_rise=1.0_fall=1.0
1,gerbil,0,delta_rise=1.0_fall=1.0
1,goose,1,delta_rise=1.0_fall=1.0
1,giraffe,0,delta_rise=1.0_fall=1.0
1,zebra,0,delta_rise=1.0_fall=1.0
1,elephant,0,delta_rise=1.0_fall=1.0
1,lion,0,delta_rise=1.0_fall=1.0
1,hippo,0,delta_rise=1.0_fall=1.0
1,ostrich,0,delta_rise=1.0_fall=1.0
1,rhinoceros,0,delta_rise=1.0_fall=1.0
1,tiger,1,delta_rise=1.0_fall=1.0
1,cougar,1,delta_rise=1.0_fall=1.0
1,puma,0,delta_rise=1.0_fall=1.0
1,leopard,0,delta_rise=1.0_fall=1.0
1,horse,1,delta_rise=1.0_fall=1.0
1,squirrel,1,delta_rise=1.0_fall=1.0
1,rabbit,0,delta_rise=1.0_fall=1.0
1,chipmunk,0,delta_rise=1.0_fall=1.0
1,fish,1,delta_rise=1.0_fall=1.0
1,shark,0,delta_rise=1.0_fall=1.0
1,dolphin,1,delta_rise=1.0_fall=1.0
1,whale,1,delta_rise=1.0_fall=1.0
1,anemone,1,delta_rise=1.0_fall=1.0
2,zebra,2,simdrop
2,dog,0,simdrop
2,cat,0,simdrop
2,walrus,1,simdrop
2,octopus,0,simdrop
2,mouse,1,simdrop
2,rat,0,simdrop
2,platypus,1,simdrop
2,giraffe,0,simdrop
2,lion,1,simdrop
2,tiger,0,simdrop
2,monkey,0,simdrop
2,parrot,1,simdrop
2,bird,0,simdrop
2,centipede,1,simdrop
2,butterfly,0,simdrop
2,elephant,0,simdrop
2,panther,0,simdrop
2,crow,2,simdrop
2,zebra,2,multimodal_alpha=0.0
2,dog,0,multimodal_alpha=0.0
2,cat,0,multimodal_alpha=0.0
2,walrus,0,multimodal_alpha=0.0
2,octopus,0,multimodal_alpha=0.0
2,mouse,0,multimodal_alpha=0.0
2,rat,1,multimodal_alpha=0.0
2,platypus,0,multimodal_alpha=0.0
2,giraffe,0,multimodal_alpha=0.0
2,lion,1,multimodal_alpha=0.0
2,tiger,0,multimodal_alpha=0.0
2,monkey,0,multimodal_alpha=0.0
2,parrot,0,multimodal_alpha=0.0
2,bird,0,multimodal_alpha=0.0
2,centipede,0,multimodal_alpha=0.0
2,butterfly,0,multimodal_alpha=0.0
2,elephant,0,multimodal_alpha=0.0
2,panther,0,multimodal_alpha=0.0
2,crow,2,multimodal_alpha=0.0
2,zebra,2,multimodal_alpha=0.1
2,dog,0,multimodal_alpha=0.1
2,cat,0,multimodal_alpha=0.1
2,walrus,1,multimodal_alpha=0.1
2,octopus,0,multimodal_alpha=0.1
2,mouse,0,multimodal_alpha=0.1
2,rat,1,multimodal_alpha=0.1
2,platypus,0,multimodal_alpha=0.1
2,giraffe,0,multimodal_alpha=0.1
2,lion,1,multimodal_alpha=0.1
2,tiger,0,multimodal_alpha=0.1
2,monkey,0,multimodal_alpha=0.1
2,parrot,1,multimodal_alpha=0.1
2,bird,0,multimodal_alpha=0.1
2,centipede,0,multimodal_alpha=0.1
2,butterfly,0,multimodal_alpha=0.1
2,elephant,1,multimodal_alpha=0.1
2,panther,0,multimodal_alpha=0.1
2,crow,2,multimodal_alpha=0.1
2,zebra,2,multimodal_alpha=0.2
2,dog,0,multimodal_alpha=0.2
2,cat,0,multimodal_alpha=0.2
2,walrus,1,multimodal_alpha=0.2
2,octopus,0,multimodal_alpha=0.2
2,mouse,0,multimodal_alpha=0.2
2,rat,1,multimodal_alpha=0.2
2,platypus,0,multimodal_alpha=0.2
2,giraffe,0,multimodal_alpha=0.2
2,lion,1,multimodal_alpha=0.2
2,tiger,0,multimodal_alpha=0.2
2,monkey,0,multimodal_alpha=0.2
2,parrot,1,multimodal_alpha=0.2
2,bird,0,multimodal_alpha=0.2
2,centipede,0,multimodal_alpha=0.2
2,butterfly,0,multimodal_alpha=0.2
2,elephant,1,multimodal_alpha=0.2
2,panther,0,multimodal_alpha=0.2
2,crow,2,multimodal_alpha=0.2
2,zebra,2,multimodal_alpha=0.30000000000000004
2,dog,0,multimodal_alpha=0.30000000000000004
2,cat,0,multimodal_alpha=0.30000000000000004
2,walrus,1,multimodal_alpha=0.30000000000000004
2,octopus,0,multimodal_alpha=0.30000000000000004
2,mouse,0,multimodal_alpha=0.30000000000000004
2,rat,1,multimodal_alpha=0.30000000000000004
2,platypus,0,multimodal_alpha=0.30000000000000004
2,giraffe,0,multimodal_alpha=0.30000000000000004
2,lion,1,multimodal_alpha=0.30000000000000004
2,tiger,0,multimodal_alpha=0.30000000000000004
2,monkey,0,multimodal_alpha=0.30000000000000004
2,parrot,1,multimodal_alpha=0.30000000000000004
2,bird,0,multimodal_alpha=0.30000000000000004
2,centipede,1,multimodal_alpha=0.30000000000000004
2,butterfly,0,multimodal_alpha=0.30000000000000004
2,elephant,1,multimodal_alpha=0.30000000000000004
2,panther,0,multimodal_alpha=0.30000000000000004
2,crow,2,multimodal_alpha=0.30000000000000004
2,zebra,2,multimodal_alpha=0.4
2,dog,0,multimodal_alpha=0.4
2,cat,0,multimodal_alpha=0.4
2,walrus,1,multimodal_alpha=0.4
2,octopus,0,multimodal_alpha=0.4
2,mouse,1,multimodal_alpha=0.4
2,rat,0,multimodal_alpha=0.4
2,platypus,0,multimodal_alpha=0.4
2,giraffe,0,multimodal_alpha=0.4
2,lion,1,multimodal_alpha=0.4
2,tiger,0,multimodal_alpha=0.4
2,monkey,0,multimodal_alpha=0.4
2,parrot,1,multimodal_alpha=0.4
2,bird,0,multimodal_alpha=0.4
2,centipede,1,multimodal_alpha=0.4
2,butterfly,0,multimodal_alpha=0.4
2,elephant,1,multimodal_alpha=0.4
2,panther,0,multimodal_alpha=0.4
2,crow,2,multimodal_alpha=0.4
2,zebra,2,multimodal_alpha=0.5
2,dog,0,multimodal_alpha=0.5
2,cat,0,multimodal_alpha=0.5
2,walrus,1,multimodal_alpha=0.5
2,octopus,0,multimodal_alpha=0.5
2,mouse,1,multimodal_alpha=0.5
2,rat,0,multimodal_alpha=0.5
2,platypus,0,multimodal_alpha=0.5
2,giraffe,0,multimodal_alpha=0.5
2,lion,1,multimodal_alpha=0.5
2,tiger,0,multimodal_alpha=0.5
2,monkey,0,multimodal_alpha=0.5
2,parrot,1,multimodal_alpha=0.5
2,bird,0,multimodal_alpha=0.5
2,centipede,1,multimodal_alpha=0.5
2,butterfly,0,multimodal_alpha=0.5
2,elephant,1,multimodal_alpha=0.5
2,panther,0,multimodal_alpha=0.5
2,crow,2,multimodal_alpha=0.5
2,zebra,2,multimodal_alpha=0.6000000000000001
2,dog,0,multimodal_alpha=0.6000000000000001
2,cat,0,multimodal_alpha=0.6000000000000001
2,walrus,1,multimodal_alpha=0.6000000000000001
2,octopus,0,multimodal_alpha=0.6000000000000001
2,mouse,1,multimodal_alpha=0.6000000000000001
2,rat,0,multimodal_alpha=0.6000000000000001
2,platypus,1,multimodal_alpha=0.6000000000000001
2,giraffe,0,multimodal_alpha=0.6000000000000001
2,lion,1,multimodal_alpha=0.6000000000000001
2,tiger,0,multimodal_alpha=0.6000000000000001
2,monkey,0,multimodal_alpha=0.6000000000000001
2,parrot,1,multimodal_alpha=0.6000000000000001
2,bird,0,multimodal_alpha=0.6000000000000001
2,centipede,1,multimodal_alpha=0.6000000000000001
2,butterfly,0,multimodal_alpha=0.6000000000000001
2,elephant,1,multimodal_alpha=0.6000000000000001
2,panther,0,multimodal_alpha=0.6000000000000001
2,crow,2,multimodal_alpha=0.6000000000000001
2,zebra,2,multimodal_alpha=0.7000000000000001
